date,tournament_type,home_team,away_team,home_score,away_score,home_elo_before,away_elo_before,home_elo_after,away_elo_after
1994-06-22,FIFA World Cup,UNITED STATES,COLOMBIA,2,1,1566.975267083752,1751.1038780002773,1623.121653567713,1713.6729536776365
1994-06-23,FIFA World Cup,ITALY,NORWAY,1,0,1859.6073219673028,1764.2772486368078,1887.2883537914715,1745.8232274206953
1994-06-23,FIFA World Cup,SOUTH KOREA,BOLIVIA,0,0,1584.6709780050978,1544.2199868026007,1581.889280115154,1548.3925336375166
1994-06-24,FIFA World Cup,SWEDEN,RUSSIA,3,1,1766.3194751777464,1718.5629429614896,1800.5103065260712,1695.7690553959396
1994-06-24,FIFA World Cup,BRAZIL,CAMEROON,3,0,1877.9748608774773,1500.1930452417819,1886.4243319480458,1494.5600645280697
1994-06-24,FIFA World Cup,MEXICO,REPUBLIC OF IRELAND,2,1,1695.7417567426983,1803.6387641639017,1744.917277029683,1770.8550839725785
1994-06-25,FIFA World Cup,BELGIUM,NETHERLANDS,1,0,1727.296329635341,1854.587599818509,1778.3571663029225,1820.5470420401214
1994-06-25,FIFA World Cup,SAUDI ARABIA,MOROCCO,2,1,1552.0194835160155,1472.0659782395558,1581.271139557314,1452.5648742120234
1994-06-25,FIFA World Cup,ARGENTINA,NIGERIA,2,1,1815.2874053328321,1557.2329194266242,1829.2432385858017,1547.9290305913112
1994-06-26,FIFA World Cup,BULGARIA,GREECE,4,0,1618.9985232338063,1604.6464476092742,1660.4150063119446,1577.0354588905152
1994-06-26,Friendly,LATVIA,GEORGIA,1,3,1013.0459229140405,886.0858763819118,1001.166103348409,903.905605730359
1994-06-26,FIFA World Cup,SWITZERLAND,COLOMBIA,0,2,1768.0952458388845,1713.6729536776365,1737.5934438281486,1759.4256566937404
1994-06-26,FIFA World Cup,UNITED STATES,ROMANIA,0,1,1623.121653567713,1751.291543576838,1606.8180461857708,1775.7469546497516
1994-06-27,FIFA World Cup,BOLIVIA,SPAIN,1,3,1548.3925336375166,1794.664844645374,1538.094997413339,1810.1111489816408
1994-06-27,FIFA World Cup,GERMANY,SOUTH KOREA,3,2,1920.646960482354,1581.889280115154,1930.0628154811284,1575.6120434493043
1994-06-28,FIFA World Cup,RUSSIA,CAMEROON,6,1,1695.7690553959396,1494.5600645280697,1717.2777090419472,1480.220962097398
1994-06-28,FIFA World Cup,BRAZIL,SWEDEN,1,1,1886.4243319480458,1800.5103065260712,1880.6076789726217,1809.2352859892073
1994-06-28,FIFA World Cup,REPUBLIC OF IRELAND,NORWAY,0,0,1770.8550839725785,1745.8232274206953,1769.1289302755424,1748.4124579662496
1994-06-28,FIFA World Cup,ITALY,MEXICO,1,1,1887.2883537914715,1744.917277029683,1877.969556247122,1758.8954733462074
1994-06-29,FIFA World Cup,MOROCCO,NETHERLANDS,1,2,1452.5648742120234,1820.5470420401214,1447.1552822021029,1828.6614300550023
1994-06-29,FIFA World Cup,BELGIUM,SAUDI ARABIA,0,1,1778.3571663029225,1581.271139557314,1740.2209084042552,1638.475526405315
1994-06-30,FIFA World Cup,ARGENTINA,BULGARIA,0,2,1829.2432385858017,1660.4150063119446,1790.9374314781612,1717.8737169734052
1994-06-30,FIFA World Cup,GREECE,NIGERIA,0,2,1577.0354588905152,1547.9290305913112,1548.4289574867655,1590.8387826969358
1994-07-01,Friendly,BOTSWANA,NAMIBIA,0,1,841.8271943944653,771.2272239718961,831.7434006778574,786.352914546808
1994-07-02,FIFA World Cup,GERMANY,BELGIUM,3,2,1930.0628154811284,1740.2209084042552,1949.045070387658,1727.5660717999021
1994-07-02,FIFA World Cup,SPAIN,SWITZERLAND,3,0,1810.1111489816408,1737.5934438281486,1842.993363006762,1715.6719678114011
1994-07-03,FIFA World Cup,SAUDI ARABIA,SWEDEN,1,3,1638.475526405315,1809.2352859892073,1624.0979578901215,1830.8016387619973
1994-07-03,Melanesia Cup,PAPUA NEW GUINEA,NEW CALEDONIA,1,0,946.6412698227679,1123.1872452043185,974.3958222775152,1104.684210234487
1994-07-03,FIFA World Cup,ROMANIA,ARGENTINA,3,2,1775.7469546497516,1790.9374314781612,1815.1985828930287,1764.6363459826432
1994-07-04,FIFA World Cup,NETHERLANDS,REPUBLIC OF IRELAND,2,0,1828.6614300550023,1769.1289302755424,1861.5416732494782,1747.2087681458918
1994-07-04,FIFA World Cup,UNITED STATES,BRAZIL,0,1,1606.8180461857708,1880.6076789726217,1598.1817928945873,1893.5620589093967
1994-07-04,Melanesia Cup,FIJI,NEW CALEDONIA,3,1,1230.394956064584,1104.684210234487,1243.3279163336874,1096.0622367217513
1994-07-05,Melanesia Cup,VANUATU,NEW CALEDONIA,2,3,917.5670791753507,1096.0622367217513,910.9251421874422,1106.025142203614
1994-07-05,Melanesia Cup,SOLOMON ISLANDS,PAPUA NEW GUINEA,2,0,1009.820846958035,974.3958222775152,1027.608977954801,962.5370682796711
1994-07-05,FIFA World Cup,NIGERIA,ITALY,1,2,1590.8387826969358,1877.969556247122,1582.7383378997347,1890.1202234429236
1994-07-05,FIFA World Cup,MEXICO,BULGARIA,1,1,1758.8954733462074,1717.8737169734052,1756.0748854884696,1722.1045987600119
1994-07-06,Melanesia Cup,PAPUA NEW GUINEA,FIJI,0,1,962.5370682796711,1243.3279163336874,958.3612468678015,1249.591648451492
1994-07-06,Melanesia Cup,SOLOMON ISLANDS,VANUATU,4,0,1027.608977954801,910.9251421874422,1042.2157354306764,901.187303870192
1994-07-07,Melanesia Cup,SOLOMON ISLANDS,FIJI,1,0,1042.2157354306764,1249.591648451492,1071.2238857405257,1230.2528815782591
1994-07-07,Melanesia Cup,VANUATU,PAPUA NEW GUINEA,1,1,901.187303870192,958.3612468678015,904.1229297780548,956.4041629292262
1994-07-08,Friendly,JAPAN,GHANA,3,2,1552.9476901892813,1401.6882119587142,1560.3843261296051,1396.7304546651649
1994-07-08,Melanesia Cup,SOLOMON ISLANDS,NEW CALEDONIA,3,1,1071.2238857405257,1106.025142203614,1093.0005674618565,1091.5073543893934
1994-07-08,Melanesia Cup,VANUATU,FIJI,2,4,904.1229297780548,1230.2528815782591,900.6198348642096,1235.507523949027
1994-07-09,FIFA World Cup,ITALY,SPAIN,2,1,1890.1202234429236,1842.993363006762,1922.8241709487072,1821.1907313362397
1994-07-09,FIFA World Cup,NETHERLANDS,BRAZIL,2,3,1861.5416732494782,1893.5620589093967,1838.6576042783545,1927.8881623660823
1994-07-10,FIFA World Cup,ROMANIA,SWEDEN,2,2,1815.1985828930287,1830.8016387619973,1816.8142282479791,1829.7245418586972
1994-07-10,FIFA World Cup,BULGARIA,GERMANY,2,1,1722.1045987600119,1949.045070387658,1781.5946790486828,1909.3850168618774
1994-07-13,FIFA World Cup,BULGARIA,ITALY,1,2,1781.5946790486828,1922.8241709487072,1766.1090094816932,1946.0526752991916
1994-07-13,FIFA World Cup,SWEDEN,BRAZIL,0,1,1829.7245418586972,1927.8881623660823,1811.4608939617233,1955.2836342115431
1994-07-14,Friendly,JAPAN,GHANA,2,1,1560.3843261296051,1396.7304546651649,1567.4524958193765,1392.0183415386507
1994-07-16,Friendly,ARMENIA,MALTA,1,0,795.012856037781,1183.194256173263,817.7762591307949,1168.018654111254
1994-07-16,FIFA World Cup,SWEDEN,BULGARIA,4,0,1811.4608939617233,1766.1090094816932,1849.053669909813,1741.0471588496334
1994-07-17,FIFA World Cup,BRAZIL,ITALY,0,0,1955.2836342115431,1946.0526752991916,1954.6461321577904,1947.0089283798206
1994-07-19,Friendly,GEORGIA,MALTA,1,1,903.905605730359,1168.018654111254,911.599790519683,1162.889197585038
1994-07-29,Baltic Cup,LITHUANIA,ESTONIA,3,0,1003.5550889625058,817.6371124852736,1014.1269666924898,810.5891939986176
1994-07-30,Baltic Cup,ESTONIA,LATVIA,0,2,810.5891939986176,1001.166103348409,803.98145208324,1011.0777162214754
1994-07-31,Baltic Cup,LITHUANIA,LATVIA,1,0,1014.1269666924898,1011.0777162214754,1032.8610960774538,998.5882966314994
1994-08-08,Friendly,IVORY COAST,MALI,2,1,1487.3423141019302,1300.3129201531387,1493.746760960218,1296.0432889142803
1994-08-12,Friendly,MYANMAR,THAILAND,2,2,1158.1990999370762,1331.2274681558017,1163.7257618616386,1327.54302687276
1994-08-16,Friendly,ICELAND,ESTONIA,4,0,1464.0721048465396,803.98145208324,1464.7024166046258,803.5612442445158
1994-08-16,Friendly,NIGER,TOGO,3,2,1093.6083103810658,1101.5248008553112,1106.495357895514,1092.9334358456792
1994-08-16,Friendly,SLOVAKIA,MALTA,1,1,945.4244770395238,1162.889197585038,952.0872624826955,1158.4473406229235
1994-08-17,Friendly,AUSTRIA,RUSSIA,0,3,1578.4924306782084,1717.2777090419472,1572.7836790583033,1725.840836471805
1994-08-17,Friendly,DENMARK,FINLAND,2,1,1779.5790797253385,1430.0014934451572,1782.5505221294263,1428.020531842432
1994-08-17,Friendly,FRANCE,CZECH REPUBLIC,2,2,1825.086217880782,873.04502835151,1817.1526244064114,884.9454185630659
1994-08-17,Friendly,ISRAEL,CROATIA,0,4,1456.8157262698455,1068.6427901522156,1439.4722627636027,1094.65798541158
1994-08-17,Friendly,PERU,ECUADOR,2,0,1406.9359311836295,1534.9227249275764,1424.789855892611,1523.020108454922
1994-08-17,Friendly,POLAND,BELARUS,1,1,1623.9276354133353,863.1645252755777,1616.1256980519981,874.8674313175836
1994-08-17,Friendly,SWEDEN,LITHUANIA,4,2,1849.053669909813,1032.8610960774538,1849.2920028005938,1032.7022074836
1994-08-19,Friendly,EGYPT,MALI,2,1,1489.5626716563763,1296.0432889142803,1495.7903051840594,1291.8915332291583
1994-08-19,Friendly,CONGO,DR CONGO,2,0,1120.9465109836178,1269.02551271717,1139.454830619434,1256.686632959959
1994-08-21,Friendly,EGYPT,MALI,0,1,1495.7903051840594,1291.8915332291583,1482.9581360067305,1311.1397869951518
1994-08-23,Friendly,BURKINA FASO,NIGER,0,0,1202.9962560954477,1106.495357895514,1200.8296708946361,1109.7452356967315
1994-08-23,Friendly,EGYPT,GHANA,2,0,1482.9581360067305,1392.0183415386507,1492.7798905911773,1385.4705051490196
1994-08-24,Friendly,DR CONGO,CONGO,2,0,1256.686632959959,1139.454830619434,1265.594357817558,1133.5163473810348
1994-08-25,Friendly,GHANA,ZAMBIA,1,0,1385.4705051490196,1461.8980200934552,1400.7983453486197,1451.6794599603884
1994-08-25,Friendly,NAMIBIA,BOTSWANA,2,3,786.352914546808,831.7434006778574,779.0441256537399,842.7065840174596
1994-08-26,Friendly,DR CONGO,CONGO,1,1,1265.594357817558,1133.5163473810348,1262.6916485517465,1137.870411279752
1994-08-26,Friendly,UKRAINE,UNITED ARAB EMIRATES,1,1,940.347903916814,1407.6662574800293,950.8224633120932,1400.6832178831764
1994-08-27,Friendly,EGYPT,ZAMBIA,0,4,1492.7798905911773,1451.6794599603884,1482.0495116803181,1467.775028326677
1994-08-30,Friendly,ICELAND,UNITED ARAB EMIRATES,1,0,1464.7024166046258,1400.6832178831764,1475.0066384299973,1393.8137366662622
1994-08-31,Friendly,NORTH MACEDONIA,TURKEY,0,2,866.5676315485292,1473.5646005150315,866.0488014180843,1474.342845710699
1994-09-02,Friendly,SOLOMON ISLANDS,FIJI,1,0,1093.0005674618565,1235.507523949027,1110.4971203819769,1223.8431553356136
1994-09-03,African Cup of Nations qualification,SENEGAL,MAURITANIA,0,0,1250.8547294968246,827.3661629086458,1240.7827835590274,842.4740818153417
1994-09-03,African Cup of Nations qualification,TANZANIA,UGANDA,4,0,1080.0506482628907,1260.6851431680282,1111.9674325489425,1239.407286977327
1994-09-04,African Cup of Nations qualification,MALI,MOZAMBIQUE,2,1,1311.1397869951518,1062.4773494270648,1318.4305807767914,1057.616820239305
1994-09-04,African Cup of Nations qualification,LIBERIA,TOGO,1,0,1134.492358336098,1092.9334358456792,1151.1423331878098,1081.8334526112048
1994-09-04,UEFA Euro qualification,ISRAEL,POLAND,2,1,1439.4722627636027,1616.1256980519981,1467.2313771727133,1597.6196217792576
1994-09-04,African Cup of Nations qualification,GHANA,SIERRA LEONE,4,1,1400.7983453486197,1267.1759089478453,1413.9078124327332,1258.4362642251028
1994-09-04,African Cup of Nations qualification,ETHIOPIA,ALGERIA,0,0,1143.0105865936775,1455.3855687583914,1155.8959451625938,1446.7953297124473
1994-09-04,African Cup of Nations qualification,SUDAN,EGYPT,0,0,1122.6372364097974,1482.0495116803181,1136.599756900245,1472.7411646866863
1994-09-04,African Cup of Nations qualification,DR CONGO,MALAWI,1,1,1262.6916485517465,1260.598352458711,1262.619349540889,1260.7068009749971
1994-09-04,African Cup of Nations qualification,BURKINA FASO,MOROCCO,2,1,1200.8296708946361,1447.1552822021029,1231.2593917043177,1426.868801662315
1994-09-04,African Cup of Nations qualification,BOTSWANA,GUINEA,0,1,842.7065840174596,1181.087445102618,839.562000647329,1185.804320157814
1994-09-04,African Cup of Nations qualification,ANGOLA,NAMIBIA,2,0,1146.3116910332594,779.0441256537399,1150.5777176790796,776.2001078898599
1994-09-04,UEFA Euro qualification,ESTONIA,CROATIA,0,2,803.5612442445158,1094.65798541158,799.398826093888,1100.9016126375218
1994-09-06,UEFA Euro qualification,CZECH REPUBLIC,MALTA,6,1,884.9454185630659,1158.4473406229235,922.2238898700617,1133.5950264182597
1994-09-06,Friendly,LIBERIA,TOGO,1,1,1151.1423331878098,1081.8334526112048,1149.5672751913353,1084.1960396059164
1994-09-06,Friendly,SWITZERLAND,UNITED ARAB EMIRATES,1,0,1715.6719678114011,1393.8137366662622,1719.0877923121445,1391.5365203324334
1994-09-07,UEFA Euro qualification,NORTHERN IRELAND,PORTUGAL,1,2,1554.6367473622377,1724.401805735176,1547.746096329256,1734.7377822846483
1994-09-07,UEFA Euro qualification,NORWAY,BELARUS,1,0,1748.4124579662496,874.8674313175836,1748.6583783658539,874.7034843845141
1994-09-07,UEFA Euro qualification,ROMANIA,AZERBAIJAN,3,0,1816.8142282479791,821.3723038066132,1816.9481921972636,821.2829945070904
1994-09-07,Friendly,RUSSIA,GERMANY,0,1,1725.840836471805,1909.3850168618774,1721.5070011219282,1915.8857698866925
1994-09-07,UEFA Euro qualification,WALES,ALBANIA,2,0,1634.470707354656,1127.2303108238605,1636.497358123572,1125.8792103112498
1994-09-07,UEFA Euro qualification,SLOVENIA,ITALY,1,1,917.9829949406601,1947.0089283798206,935.8869272870869,1935.0729734822028
1994-09-07,UEFA Euro qualification,UKRAINE,LITHUANIA,0,2,950.8224633120932,1032.7022074836,940.6769518169726,1047.9204747262806
1994-09-07,UEFA Euro qualification,NORTH MACEDONIA,DENMARK,1,1,866.0488014180843,1782.5505221294263,883.8656404403314,1770.6726294479283
1994-09-07,UEFA Euro qualification,SLOVAKIA,FRANCE,0,0,952.0872624826955,1817.1526244064114,969.8414165079774,1805.31652172289
1994-09-07,UEFA Euro qualification,LUXEMBOURG,NETHERLANDS,0,4,941.4998774840926,1838.6576042783545,941.3361872631652,1838.9031396097455
1994-09-07,UEFA Euro qualification,HUNGARY,TURKEY,2,2,1508.6364971705163,1474.342845710699,1507.4558680904706,1476.1137893307675
1994-09-07,UEFA Euro qualification,LATVIA,REPUBLIC OF IRELAND,0,3,998.5882966314994,1747.2087681458918,998.2222307910898,1747.7578669065063
1994-09-07,UEFA Euro qualification,ICELAND,SWEDEN,0,1,1475.0066384299973,1849.2920028005938,1472.3882097579644,1853.219645808643
1994-09-07,UEFA Euro qualification,LIECHTENSTEIN,AUSTRIA,0,4,847.7297556273959,1572.7836790583033,847.2931162706521,1573.4386380934188
1994-09-07,UEFA Euro qualification,GEORGIA,MOLDOVA,0,1,911.599790519683,911.5097252924473,898.9965242398745,930.41462471216
1994-09-07,UEFA Euro qualification,FINLAND,SCOTLAND,0,2,1428.020531842432,1650.8871540266366,1422.290332476194,1659.4824530759938
1994-09-07,UEFA Euro qualification,FAROE ISLANDS,GREECE,1,5,1001.4523141793544,1548.4289574867655,1000.2673531904483,1550.2063989701248
1994-09-07,Friendly,ENGLAND,UNITED STATES,2,0,1795.618250290725,1598.1817928945873,1802.0323149596697,1593.9057497819574
1994-09-07,UEFA Euro qualification,CYPRUS,SPAIN,1,2,1094.1602354124125,1821.1907313362397,1093.782433632559,1821.7574340060196
1994-09-07,UEFA Euro qualification,BELGIUM,ARMENIA,2,0,1727.5660717999021,817.7762591307949,1727.775443690319,817.636677870517
1994-09-10,Friendly,QATAR,OMAN,0,2,1403.493574917178,1074.37544741577,1388.1943497477253,1097.324285169949
1994-09-11,Friendly,SOUTH KOREA,UKRAINE,1,0,1575.6120434493043,940.6769518169726,1576.2473361487498,940.2534233506757
1994-09-12,Friendly,BANGLADESH,INDIA,2,4,982.4372866099011,1077.5391930726119,975.9876593228821,1087.2136340031402
1994-09-13,Friendly,SOUTH KOREA,UKRAINE,2,0,1576.2473361487498,940.2534233506757,1576.908938031138,939.8123554290837
1994-09-14,Friendly,INDIA,YEMEN,0,1,1087.2136340031402,923.7402315706075,1075.1292701423793,941.866777361749
1994-09-14,Friendly,OMAN,SUDAN,1,1,1097.324285169949,1136.599756900245,1098.6750629736184,1135.6992383644654
1994-09-16,Friendly,INDIA,OMAN,1,4,1075.1292701423793,1098.6750629736184,1066.5518035788882,1111.541262818855
1994-09-16,Friendly,QATAR,YEMEN,2,0,1388.1943497477253,941.866777361749,1390.0725159198237,940.61466658035
1994-09-18,Friendly,INDIA,YEMEN,0,2,1066.5518035788882,940.61466658035,1054.6947426529239,958.4002579692965
1994-09-19,Friendly,SOUTH KOREA,UNITED ARAB EMIRATES,0,0,1576.908938031138,1391.5365203324334,1573.004249888313,1397.3935525466707
1994-09-21,Friendly,CHILE,BOLIVIA,1,2,1656.0442629987208,1538.094997413339,1644.8973135377337,1554.8154216048197
1994-09-21,Friendly,ECUADOR,PERU,0,0,1523.020108454922,1424.789855892611,1520.816673970581,1428.0950076191225
1994-09-22,Friendly,MALAYSIA,KUWAIT,0,2,1204.8550815375208,1417.6072310937698,1200.8579380181684,1423.6029463727984
1994-09-24,Friendly,AUSTRALIA,KUWAIT,0,0,1563.9997005333726,1423.6029463727984,1560.9321263030376,1428.204307718301
1994-09-25,Friendly,ZAMBIA,GHANA,3,0,1467.775028326677,1413.9078124327332,1479.4524250457914,1406.122881286657
1994-09-27,Friendly,JAPAN,AUSTRALIA,0,0,1567.4524958193765,1560.9321263030376,1567.3023763867552,1561.1573054519695
1994-10-01,Asian Games,TURKMENISTAN,CHINA,2,2,858.6501642612939,1413.387958122011,875.2311307792701,1402.3339804433601
1994-10-01,Asian Games,YEMEN,BAHRAIN,0,2,958.4002579692965,1269.1604546389667,954.6195098476989,1274.8315768213631
1994-10-01,Asian Games,SAUDI ARABIA,UZBEKISTAN,1,4,1624.0979578901215,860.7503921078293,1596.8346321530532,901.6453807134317
1994-10-01,Asian Games,MALAYSIA,HONG KONG,4,3,1200.8579380181684,1125.7979394071062,1215.7371420423663,1115.878470057641
1994-10-01,Asian Games,SOUTH KOREA,NEPAL,11,0,1573.004249888313,859.7522140492415,1573.9087459631671,859.1492166660056
1994-10-01,Asian Games,KUWAIT,OMAN,2,2,1428.204307718301,1111.541262818855,1419.5424957298944,1124.5339808014648
1994-10-03,Asian Games,JAPAN,UNITED ARAB EMIRATES,1,1,1567.3023763867552,1397.3935525466707,1561.8609559516835,1405.5556831992783
1994-10-03,Asian Games,QATAR,MYANMAR,2,2,1390.0725159198237,1163.7257618616386,1383.2005440175994,1174.0337197149747
1994-10-03,Asian Games,KUWAIT,NEPAL,8,0,1419.5424957298944,859.1492166660056,1421.467938664625,857.8655880428519
1994-10-03,Asian Games,THAILAND,HONG KONG,1,2,1327.54302687276,1115.878470057641,1308.0939503927975,1145.0520847775847
1994-10-03,Asian Games,UZBEKISTAN,MALAYSIA,5,0,901.6453807134317,1215.7371420423663,940.3060931894079,1189.9633337250489
1994-10-03,Asian Games,IRAN,BAHRAIN,0,0,1469.899691068701,1274.8315768213631,1463.7910509426458,1283.9945370104458
1994-10-03,Asian Games,CHINA,YEMEN,4,0,1402.3339804433601,954.6195098476989,1405.3846301698338,952.585743363383
1994-10-05,Asian Games,BAHRAIN,CHINA,2,3,1283.9945370104458,1405.3846301698338,1275.626037421526,1417.9373795532138
1994-10-05,Asian Games,IRAN,TURKMENISTAN,1,1,1463.7910509426458,875.2311307792701,1452.575175865445,892.0549433950713
1994-10-05,Asian Games,HONG KONG,UZBEKISTAN,0,1,1145.0520847775847,940.3060931894079,1125.781688461991,969.2116876627983
1994-10-05,Asian Games,THAILAND,SAUDI ARABIA,2,4,1308.0939503927975,1596.8346321530532,1303.8837588949461,1603.1499193998302
1994-10-05,Asian Games,SOUTH KOREA,OMAN,2,1,1573.9087459631671,1124.5339808014648,1576.5544513135308,1122.7701772345558
1994-10-05,Asian Games,MYANMAR,UNITED ARAB EMIRATES,0,2,1174.0337197149747,1405.5556831992783,1168.5239010979735,1413.82041112478
1994-10-05,Asian Games,JAPAN,QATAR,1,1,1561.8609559516835,1383.2005440175994,1556.182179768605,1391.7187082922171
1994-10-07,Asian Games,MALAYSIA,SAUDI ARABIA,1,2,1189.9633337250489,1603.1499193998302,1187.8256814930648,1606.3563977478063
1994-10-07,Asian Games,THAILAND,UZBEKISTAN,4,5,1303.8837588949461,969.2116876627983,1281.8875723187416,1002.2059675271053
1994-10-07,Asian Games,SOUTH KOREA,KUWAIT,0,1,1576.5544513135308,1421.467938664625,1558.6761274976486,1448.285424388448
1994-10-07,Asian Games,IRAN,CHINA,0,1,1452.575175865445,1417.9373795532138,1438.7231566903763,1438.715408315817
1994-10-07,Asian Games,YEMEN,TURKMENISTAN,0,4,952.585743363383,892.0549433950713,935.7020304711359,917.380512733442
1994-10-08,UEFA Euro qualification,ARMENIA,CYPRUS,0,0,817.636677870517,1093.782433632559,829.5369466000457,1085.8489211462067
1994-10-08,UEFA Euro qualification,ESTONIA,ITALY,0,2,799.398826093888,1935.0729734822028,799.360650123227,1935.1302374381944
1994-10-08,UEFA Euro qualification,FRANCE,ROMANIA,0,0,1805.31652172289,1816.9481921972636,1805.9189121811835,1816.5465985584012
1994-10-09,Asian Games,JAPAN,MYANMAR,5,0,1556.182179768605,1168.5239010979735,1560.5450956640875,1165.615290500985
1994-10-09,Asian Games,OMAN,NEPAL,1,0,1122.7701772345558,857.8655880428519,1129.526516580212,853.3613618124143
1994-10-09,Asian Games,THAILAND,MALAYSIA,1,1,1281.8875723187416,1187.8256814930648,1278.7159036311116,1192.58318452451
